PassengerId,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_male,Embarked_Q,Embarked_S,Survived
-1.6543883540179576,0.7043859876977799,0.337900438106418,-1.4370765092544036,-0.5478166504399549,-0.3638187637684776,-0.329679114325543,-0.6560679163627515,-0.2578812905758069,False,True,False,1
-1.6505214330968558,-2.0572859867320434,1.2589920027224317,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-1.5146633320696148,1.3897902185853968,-1.403039706052545,True,False,True,1
-1.6427875912546526,0.7043859876977799,-1.5843776097878712,0.9713166381914309,1.4473892553729335,6.226824810257347,-0.06191825743144985,1.0835162265657154,-0.2578812905758069,False,False,True,1
-1.638920670333551,0.7043859876977799,-0.7934402879980335,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-0.8765949071304991,-0.7159598420483996,-0.2578812905758069,True,False,False,0
-1.6311868284913478,0.7043859876977799,0.6732979100046403,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-0.3011939167836182,-0.6672390042175725,-0.2578812905758069,False,True,False,1
-1.6273199075702462,0.7043859876977799,1.409169975214173,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,0.12608404634525386,-0.666002737161639,-0.2578812905758069,True,False,True,0
-1.6234529866491445,-2.0572859867320434,1.4792530290436523,1.1807421292736773,-0.5478166504399549,-0.3638187637684776,1.3338564221228655,0.810442707650563,-0.2578812905758069,True,False,False,0
-1.6157191448069412,0.7043859876977799,-0.6082207885915525,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-0.2727087192416934,-0.6768610345565254,-0.2578812905758069,False,True,False,1
-1.6041183820436364,-2.0572859867320434,-0.3228826408572439,1.390167620355924,1.4473892553729335,-0.3638187637684776,-1.5089662925612297,2.618609882615729,-0.2578812905758069,True,False,True,0
-1.6002514611225347,0.7043859876977799,0.24779365461137323,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-0.7455629984376451,-0.7156470515884646,-0.2578812905758069,True,False,False,1
-1.5963845402014332,0.7043859876977799,-1.2289564082240834,-0.8088000360076641,-0.5478166504399549,-0.3638187637684776,0.9293666170275333,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.5925176192803314,0.7043859876977799,1.5193004883747834,-1.1229382726310337,3.442595161185822,-0.3638187637684776,-0.21004128464945881,0.08649663552292342,-0.2578812905758069,False,False,True,0
-1.58865069835923,0.7043859876977799,0.5982089237587697,-1.5417892547955268,1.4473892553729335,-0.3638187637684776,-0.8367156305718044,-0.4168204514719974,-0.2578812905758069,False,False,False,1
-1.5847837774381284,0.7043859876977799,-1.6945081229484815,1.1807421292736773,1.4473892553729335,-0.3638187637684776,0.8894873404688386,-0.5483935242260816,-0.2578812905758069,False,False,True,0
-1.5809168565170266,-0.6764499995171317,1.474247096627261,-0.18052356276092474,1.4473892553729335,-0.3638187637684776,-1.469087016002535,0.30991839261934745,-0.2578812905758069,False,False,True,0
-1.577049935595925,0.7043859876977799,0.012514831040978445,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,0.2912981920884177,-0.666002737161639,-0.2578812905758069,True,False,False,0
-1.5731830146748234,-0.6764499995171317,0.06257415520489223,-2.693629455747882,1.4473892553729335,2.272438665841852,1.4648883308157195,1.8425320671655905,-0.2578812905758069,False,False,False,1
-1.5693160937537218,0.7043859876977799,-0.9185885984078179,-1.0182255270899105,-0.5478166504399549,-0.3638187637684776,-0.30689095629200314,-0.6672390042175725,-0.2578812905758069,False,True,False,1
-1.56544917283262,0.7043859876977799,1.0086953819028628,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,1.3794327381899452,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.5615822519115186,0.7043859876977799,0.12264534420158876,-0.0758108172198015,1.4473892553729335,-0.3638187637684776,0.6502116811166702,-0.09968816205742993,-0.2578812905758069,True,True,False,0
-1.5577153309904168,0.7043859876977799,0.668291977588249,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-1.3893284628851457,-0.6768610345565254,-0.2578812905758069,False,True,False,1
-1.5538484100693153,0.7043859876977799,1.0988021653979076,-0.0758108172198015,3.442595161185822,-0.3638187637684776,-0.8139274725382646,0.36050107842597795,-0.2578812905758069,True,False,False,0
-1.5499814891482135,0.7043859876977799,-1.594389474620654,-1.1229382726310337,1.4473892553729335,-0.3638187637684776,0.21153963897102826,0.0716018517164952,-0.2578812905758069,False,False,True,0
-1.5422476473060103,0.7043859876977799,0.6232385858407266,-0.8088000360076641,-0.5478166504399549,-0.3638187637684776,0.969245893586228,-0.6731373386049182,-0.2578812905758069,True,False,True,0
-1.5345138054638072,-0.6764499995171317,-0.7784224907488593,0.02890192832132174,1.4473892553729335,-0.3638187637684776,-0.5404695761357865,0.6822879877800542,-0.2578812905758069,False,False,True,1
-1.526779963621604,-2.0572859867320434,1.6544606636173504,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-1.326661028292911,1.3897902185853968,1.0781368608137207,True,False,True,1
-1.5229130427005022,-0.6764499995171317,1.0537487736503852,-0.8088000360076641,-0.5478166504399549,-0.3638187637684776,1.1458541183461617,-0.47205775721813664,-0.2578812905758069,False,False,True,1
-1.5190461217794007,0.7043859876977799,0.628244518257118,-0.02345444444923988,-0.5478166504399549,-0.3638187637684776,-0.6715014848286406,-0.7156470515884646,-0.2578812905758069,True,False,False,0
-1.515179200858299,-0.6764499995171317,1.5843776097878712,-2.4842039646656358,1.4473892553729335,2.272438665841852,1.1800363553964714,0.8126173460863014,-0.2578812905758069,False,False,True,1
-1.5074453590160957,0.7043859876977799,1.2039267461421266,-0.704087290466541,-0.5478166504399549,-0.3638187637684776,-0.7740481959795699,-0.7156470515884646,-0.2578812905758069,True,False,False,0
-1.4919776753316891,-2.0572859867320434,1.3240691241355196,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,1.3452505011396354,0.810442707650563,-0.2578812905758069,True,False,False,0
-1.4881107544105876,0.7043859876977799,0.483072478181768,-0.0758108172198015,1.4473892553729335,0.9543099510366873,-0.8196245120466495,-0.11861943227540032,-0.2578812905758069,True,False,False,1
-1.4842438334894859,-0.6764499995171317,0.6332504506735094,0.02890192832132174,-0.5478166504399549,-0.3638187637684776,1.1344600393293918,-0.47205775721813664,4.41818223928754,False,False,True,1
-1.4803769125683843,0.7043859876977799,-1.0287191115684282,-1.0182255270899105,-0.5478166504399549,-0.3638187637684776,1.4079179357318699,-0.646453333415702,-0.2578812905758069,True,False,True,0
-1.472643070726181,0.7043859876977799,-0.012514831040978445,-0.28523630830204794,3.442595161185822,-0.3638187637684776,-0.37525543039262266,-0.6089035834396963,-0.2578812905758069,True,False,True,0
-1.4687761498050795,-0.6764499995171317,-0.22276399252941634,0.3430401649446914,-0.5478166504399549,-0.3638187637684776,1.1572481973629316,-0.47205775721813664,-0.2578812905758069,True,False,True,0
-1.4571753870417745,0.7043859876977799,-1.1288377598962558,-0.28523630830204794,1.4473892553729335,-0.3638187637684776,-0.7341689194208751,-0.17757298658124332,-0.2578812905758069,True,False,False,0
-1.453308466120673,0.7043859876977799,-1.4291937048797385,0.3430401649446914,-0.5478166504399549,-0.3638187637684776,-1.3665403048516058,2.95342972780043,-0.2578812905758069,True,False,True,1
-1.4494415451995712,0.7043859876977799,0.4179953567686801,-0.3899490538431712,-0.5478166504399549,-0.3638187637684776,0.040628453719479436,-0.6843084264597394,4.227322503374751,True,False,True,0
-1.4455746242784697,0.7043859876977799,1.3040453944699542,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,0.08620476978655912,-0.666002737161639,-0.2578812905758069,True,False,True,0
-1.441707703357368,0.7043859876977799,0.49809027543094214,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,0.7128791157089047,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.4339738615151647,0.7043859876977799,-0.8735352066602955,0.13361467386244497,-0.5478166504399549,-0.3638187637684776,0.5077856934070462,-0.32497176712965753,-0.2578812905758069,False,False,True,1
-1.4301069405940632,0.7043859876977799,1.5443301504567402,-0.704087290466541,-0.5478166504399549,-0.3638187637684776,-0.1986472056326889,-0.5837686357663486,-0.2578812905758069,True,False,True,0
-1.4262400196729617,0.7043859876977799,1.1538674219782128,0.02890192832132174,-0.5478166504399549,-0.3638187637684776,-0.15876792907399417,-0.546531676250278,-0.2578812905758069,True,False,True,1
-1.42237309875186,0.7043859876977799,0.31787670844085253,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-0.31828503530877306,-0.67406826259282,-0.2578812905758069,False,True,False,1
-1.4185061778307584,-2.0572859867320434,-1.198920813725735,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-1.5602396481366945,2.2536876793582366,-0.2578812905758069,True,False,True,0
-1.4146392569096566,-0.6764499995171317,-0.2728233166933301,-1.2276510181721572,-0.5478166504399549,-0.3638187637684776,1.4819794493408744,-0.47205775721813664,-0.2578812905758069,False,False,True,1
-1.4069054150674534,0.7043859876977799,-0.7383750314177283,-1.3323637637132804,1.4473892553729335,3.590567380647017,1.704163990167888,1.306007059674238,-0.2578812905758069,True,False,True,0
-1.4030384941463518,0.7043859876977799,1.2539860703060404,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,1.5674350419666487,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.3953046523041486,0.7043859876977799,-1.183903016476561,-0.49466179938429444,-0.5478166504399549,-0.3638187637684776,-0.23282944268299866,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.3914377313830468,0.7043859876977799,-1.1388496247290385,0.02890192832132174,-0.5478166504399549,-0.3638187637684776,-0.2271324031746137,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.3875708104619453,0.7043859876977799,-1.6244250691190023,-0.9135127815487873,-0.5478166504399549,-0.3638187637684776,0.006446216669169675,-0.6691008521933762,-0.2578812905758069,True,False,True,0
-1.3837038895408436,-2.0572859867320434,-1.1788970840601696,1.8090186025204167,1.4473892553729335,-0.3638187637684776,1.715558069184658,3.3019080897356257,3.177593955854407,True,False,True,0
-1.379836968619742,0.7043859876977799,-0.9336063956569921,-0.28523630830204794,1.4473892553729335,2.272438665841852,1.117368920804237,0.2782669770306873,-0.2578812905758069,True,False,True,0
-1.3721031267775388,0.7043859876977799,1.1688852192273869,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,0.7242731947256746,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.3643692849353355,-2.0572859867320434,-0.56316739684403,-0.5993745449254176,-0.5478166504399549,0.9543099510366873,1.3623416196647902,3.4645069971585,1.3644264646829054,True,False,False,1
-1.360502364014234,-0.6764499995171317,-0.8885530039094697,0.5524656560269379,-0.5478166504399549,0.9543099510366873,-1.207023198616827,0.45886623068363014,-0.2578812905758069,False,False,True,1
-1.3566354430931322,-0.6764499995171317,-0.09761568211963188,0.5524656560269379,1.4473892553729335,-0.3638187637684776,-1.030414973856893,0.6822879877800542,-0.2578812905758069,True,False,True,0
-1.3527685221720307,0.7043859876977799,0.8585174094111214,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,0.25141891552972295,-0.666002737161639,-0.2578812905758069,False,False,True,0
-1.348901601250929,0.7043859876977799,0.8685292742439041,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,0.12038700683686888,-0.666002737161639,-0.2578812905758069,True,False,True,0
-1.3411677594087257,0.7043859876977799,-0.17771060078189393,0.44775291048581467,-0.5478166504399549,-0.3638187637684776,0.8780932614520687,-0.6095217169676631,-0.2578812905758069,True,False,True,0
-1.3373008384876242,0.7043859876977799,-0.5481495995948559,0.8666038926503076,3.442595161185822,-0.3638187637684776,-0.5062873390854767,-0.6638280987259005,-0.2578812905758069,True,False,True,0
-1.3334339175665224,0.7043859876977799,0.402977559519506,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,0.08050773027817416,-0.666002737161639,-0.2578812905758069,True,False,True,0
-1.3295669966454209,0.7043859876977799,1.0887903005651247,-0.8088000360076641,-0.5478166504399549,-0.3638187637684776,-0.23852648219138362,-0.6843084264597394,-0.2578812905758069,False,False,True,1
-1.3257000757243194,0.7043859876977799,0.4780665457653766,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-0.466408062526782,-0.6749991865807218,-0.2578812905758069,True,False,True,1
-1.3218331548032176,0.7043859876977799,0.9436182604897748,0.9713166381914309,-0.5478166504399549,-0.3638187637684776,0.2742070735632628,-0.666002737161639,-0.2578812905758069,True,False,True,0
-1.317966233882116,0.7043859876977799,0.443025018850637,-0.0758108172198015,1.4473892553729335,-0.3638187637684776,0.6900909576753649,0.5445112375705925,-0.2578812905758069,False,True,False,1
-1.3140993129610143,-2.0572859867320434,0.9135826659914266,1.9137313480615399,-0.5478166504399549,-0.3638187637684776,-1.6798774778127785,2.618609882615729,0.12383818124977246,True,False,True,0
-1.3102323920399128,0.7043859876977799,1.6895021905320902,-1.4894328820249652,1.4473892553729335,-0.3638187637684776,-0.7968363540131097,-0.17757298658124332,-0.2578812905758069,False,False,False,0
-1.306365471118811,0.7043859876977799,-1.504282691125609,-0.704087290466541,-0.5478166504399549,-0.3638187637684776,-0.3524672723590828,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.3024985501977095,0.7043859876977799,-0.12264534420158876,-0.9135127815487873,1.4473892553729335,-0.3638187637684776,0.8040317478430642,-0.522327652564832,-0.2578812905758069,False,False,True,0
-1.2986316292766078,0.7043859876977799,-1.5793716773714799,-1.2276510181721572,-0.5478166504399549,-0.3638187637684776,-0.893686025655654,-0.1772676435132116,-0.2578812905758069,False,False,False,0
-1.2947647083555063,0.7043859876977799,0.8184699500799903,-0.8088000360076641,-0.5478166504399549,-0.3638187637684776,1.6471935950840384,-0.6638280987259005,-0.2578812905758069,True,False,True,0
-1.287030866513303,-0.6764499995171317,1.4692411642108696,0.02890192832132174,1.4473892553729335,-0.3638187637684776,-1.469087016002535,0.30991839261934745,-0.2578812905758069,True,False,True,0
-1.2715631828288965,0.7043859876977799,0.4380190864342456,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,1.0717926047371573,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.267696261907795,-0.6764499995171317,0.5531555320112473,0.39539653771525307,1.4473892553729335,-0.3638187637684776,-1.1272646454994375,0.985456417376095,-0.2578812905758069,True,False,False,0
-1.2638293409866932,-0.6764499995171317,1.5643538801223058,0.39539653771525307,-0.5478166504399549,-0.3638187637684776,-0.6544103663034857,-0.28587295963778325,2.605014748116038,False,False,True,1
-1.25609549914449,0.7043859876977799,0.5932029913423783,-1.7512147458777731,1.4473892553729335,-0.3638187637684776,-0.8367156305718044,-0.4168204514719974,-0.2578812905758069,True,False,False,1
-1.2522285782233884,0.7043859876977799,0.3479123029392008,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,0.6559087206250551,-0.6768610345565254,-0.2578812905758069,True,True,False,0
-1.2483616573022867,0.7043859876977799,0.22776992494580772,-0.49466179938429444,-0.5478166504399549,-0.3638187637684776,1.0774896442455422,-0.7221635195037769,-0.2578812905758069,True,False,True,1
-1.2444947363811851,0.7043859876977799,0.8434996121619472,-0.0758108172198015,1.4473892553729335,0.9543099510366873,-0.7797452354879548,0.411076316840705,4.036462767461961,False,False,False,1
-1.2406278154600834,0.7043859876977799,-0.8234758824963817,1.7043058569792935,-0.5478166504399549,-0.3638187637684776,-0.12458569202368441,-0.7345783218064349,-0.2578812905758069,True,False,True,0
-1.2367608945389819,0.7043859876977799,-0.8635233418275128,0.44775291048581467,-0.5478166504399549,-0.3638187637684776,0.22863075749618314,-0.666002737161639,-0.2578812905758069,True,False,False,0
-1.2328939736178801,0.7043859876977799,-1.1138199626470817,-0.9135127815487873,-0.5478166504399549,-0.3638187637684776,1.4990705678660292,-0.7289927778790242,-0.2578812905758069,True,False,True,0
-1.2290270526967786,0.7043859876977799,0.99868351707008,1.9137313480615399,1.4473892553729335,-0.3638187637684776,1.0547014862120023,-0.17416208108957126,-0.2578812905758069,False,False,True,0
-1.2251601317756768,-0.6764499995171317,1.5743657449550885,0.02890192832132174,1.4473892553729335,-0.3638187637684776,-1.2412054356671367,0.6822879877800542,-0.2578812905758069,False,False,True,1
-1.2212932108545753,-0.6764499995171317,1.2840216648043885,-0.3899490538431712,-0.5478166504399549,-0.3638187637684776,1.128762999821007,-0.28587295963778325,-0.2578812905758069,True,False,True,0
-1.2174262899334738,-0.6764499995171317,0.9686479225717317,-0.5993745449254176,-0.5478166504399549,-0.3638187637684776,1.4421001727821796,-0.13351421608182854,-0.2578812905758069,True,False,False,0
-1.213559369012372,-2.0572859867320434,0.5831911265095956,-1.0182255270899105,-0.5478166504399549,2.272438665841852,-1.4576929369857652,0.7033864490418598,2.2232952762904588,False,False,True,1
-1.2096924480912705,-2.0572859867320434,-0.6933216396702059,0.8666038926503076,1.4473892553729335,-0.3638187637684776,-1.4861781345276899,2.7005311935510847,0.410127785118957,True,False,True,0
-1.2058255271701688,0.7043859876977799,0.7383750314177283,-1.3323637637132804,-0.5478166504399549,-0.3638187637684776,0.8723962219436837,-0.5676301375120837,-0.2578812905758069,True,False,True,0
-1.1980916853279655,0.7043859876977799,-1.3891462455486074,-0.0758108172198015,-0.5478166504399549,2.272438665841852,-0.7398659589292601,-0.11861943227540032,-0.2578812905758069,False,False,False,0
-1.194224764406864,0.7043859876977799,0.6382563830899007,-0.704087290466541,-0.5478166504399549,-0.3638187637684776,-0.04482713890629497,-0.6768610345565254,-0.2578812905758069,False,False,True,1
-1.1903578434857622,0.7043859876977799,-0.5131080726801163,-0.49466179938429444,1.4473892553729335,-0.3638187637684776,1.6585876741008083,-0.07362229039618048,-0.2578812905758069,False,False,True,1
-1.1864909225646607,0.7043859876977799,-1.3090513268863455,-1.0182255270899105,-0.5478166504399549,-0.3638187637684776,0.5419679304573559,-0.7513349535886666,-0.2578812905758069,True,True,False,0
-1.182624001643559,-0.6764499995171317,-1.619419136702611,-1.1229382726310337,-0.5478166504399549,-0.3638187637684776,-1.2013261591084419,-0.3975838381859953,-0.2578812905758069,True,False,True,0
-1.1787570807224574,-0.6764499995171317,0.588197058925987,-1.0182255270899105,1.4473892553729335,0.9543099510366873,1.1629452368713167,1.4828826173755736,-0.2578812905758069,True,False,True,0
-1.1748901598013557,0.7043859876977799,-1.634436933951785,-0.18052356276092474,-0.5478166504399549,-0.3638187637684776,0.37105674520580717,-0.6734501290648532,-0.2578812905758069,True,False,True,1
-1.1710232388802542,0.7043859876977799,-0.7433809638341197,-2.065352982501143,3.442595161185822,2.272438665841852,1.704163990167888,1.306007059674238,-0.2578812905758069,False,False,True,0
-1.1671563179591526,-0.6764499995171317,0.5731792616768128,0.814247519879746,-0.5478166504399549,2.272438665841852,-1.2298113566503668,0.6822879877800542,4.322752371331145,True,False,True,0
-1.163289397038051,-0.6764499995171317,-1.2890275972207799,1.390167620355924,-0.5478166504399549,-0.3638187637684776,-1.047506092382048,-0.28587295963778325,-0.2578812905758069,True,False,True,0
-1.1594224761169494,-0.6764499995171317,-1.4992767587092177,2.3325823302260327,-0.5478166504399549,-0.3638187637684776,1.402220896223485,-0.3212480711780504,-0.2578812905758069,True,False,True,0
-1.1478217133536444,0.7043859876977799,1.7245437174468299,1.2330985020442389,-0.5478166504399549,2.272438665841852,1.0603985257203874,-0.17416208108957126,-0.2578812905758069,True,False,True,0
-1.1439547924325428,0.7043859876977799,0.7083394369193801,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,1.2427037899887061,-0.7094433741330871,-0.2578812905758069,True,False,True,0
-1.140087871511441,-2.0572859867320434,1.619419136702611,2.3325823302260327,-0.5478166504399549,0.9543099510366873,1.3224623431060956,3.3171156640019888,-0.2578812905758069,True,False,False,0
-1.1362209505903396,0.7043859876977799,-0.6182326534243352,-1.3323637637132804,-0.5478166504399549,-0.3638187637684776,0.43372417979804173,-0.6781047490043621,-0.2578812905758069,False,True,False,1
-1.1323540296692378,0.7043859876977799,-1.0437369088176023,0.13361467386244497,-0.5478166504399549,-0.3638187637684776,1.5788291209834187,-0.6545188588468829,-0.2578812905758069,True,False,True,0
-1.1284871087481363,0.7043859876977799,1.263997935138823,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-0.4436199044932422,-0.6089035834396963,-0.2578812905758069,True,False,True,0
-1.120753266905933,0.7043859876977799,-1.0237131791520369,1.5995931114381703,-0.5478166504399549,0.9543099510366873,0.6957879971837498,-0.055003810638145016,-0.2578812905758069,True,False,True,0
-1.1168863459848315,-0.6764499995171317,1.5593479477059145,1.1807421292736773,-0.5478166504399549,-0.3638187637684776,1.1686422763797015,-0.0810696822993946,-0.2578812905758069,False,False,True,1
-1.1130194250637298,0.7043859876977799,-1.449217434545304,-0.28523630830204794,-0.5478166504399549,-0.3638187637684776,-0.09610049448175961,-0.6749991865807218,-0.2578812905758069,True,False,True,0
-1.1091525041426282,0.7043859876977799,-1.2539860703060404,-1.2276510181721572,-0.5478166504399549,-0.3638187637684776,-0.40374062793454746,-0.6089035834396963,-0.2578812905758069,True,False,True,0
-1.101418662300425,0.7043859876977799,-0.6032148561751611,-2.065352982501143,-0.5478166504399549,2.272438665841852,0.46220937733996653,0.2745432810790802,-0.2578812905758069,True,False,True,1
-1.0975517413793232,-2.0572859867320434,-1.1488614895618212,-0.0758108172198015,-0.5478166504399549,0.9543099510366873,-1.5488455691199245,2.842031639712153,3.273023823810802,False,False,True,1
-1.0936848204582217,0.7043859876977799,1.2339623406404747,1.7043058569792935,1.4473892553729335,4.908696095452182,-0.016341941364370168,0.8237884339411226,-0.2578812905758069,False,False,True,0
-1.08981789953712,-2.0572859867320434,-1.4942708262928264,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,1.259794908513861,0.6767024438526436,-0.2578812905758069,True,False,True,0
-1.0859509786160184,0.7043859876977799,0.18271653319828532,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-1.3665403048516058,2.95342972780043,-0.2578812905758069,True,False,True,0
-1.0704832949316119,0.7043859876977799,1.2189445433913007,-0.8088000360076641,-0.5478166504399549,-0.3638187637684776,1.6073143185253436,-0.6638280987259005,-0.2578812905758069,True,False,True,0
-1.0627494530894086,0.7043859876977799,0.002502966208195689,-1.1229382726310337,1.4473892553729335,0.9543099510366873,0.4109360217645019,-0.6691008521933762,-0.2578812905758069,True,False,True,0
-1.0550156112472053,-2.0572859867320434,-0.2628114518605474,2.2278695846849095,-0.5478166504399549,-0.3638187637684776,1.3110682640893256,0.8842984931547374,0.982706992857326,False,False,False,0
-1.0511486903261038,-0.6764499995171317,-0.5081021402637249,0.13361467386244497,-0.5478166504399549,-0.3638187637684776,-0.9278682627059639,-0.28587295963778325,-0.2578812905758069,True,False,True,0
-1.047281769405002,0.7043859876977799,0.12765127661798015,0.7618911471091844,-0.5478166504399549,-0.3638187637684776,1.248400829497091,-1.2540339070556208,-0.2578812905758069,True,False,True,0
-1.0395479275627988,-0.6764499995171317,0.8334877473291645,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,1.4364031332737948,-0.13320142562189347,-0.2578812905758069,True,False,False,0
-1.027947164799494,0.7043859876977799,-0.007508898624587068,-2.588916710206759,-0.5478166504399549,2.272438665841852,-0.3695583908842377,0.3862541596272922,-0.2578812905758069,False,False,True,1
-1.0240802438783922,-2.0572859867320434,1.0237131791520369,-0.0758108172198015,-0.5478166504399549,-0.3638187637684776,-1.5374514901031546,2.469662044551446,-1.5938994419653345,True,False,True,0
-1.0202133229572907,0.7043859876977799,0.6532741803390749,-0.0758108172198015,1.4473892553729335,-0.3638187637684776,0.6388176020999002,-0.09968816205742993,-0.2578812905758069,False,True,False,1
-1.016346402036189,-2.0572859867320434,1.0137013143192541,1.7043058569792935,-0.5478166504399549,-0.3638187637684776,-1.639998201254084,0.723248643247732,-0.2578812905758069,True,False,True,1
-1.0124794811150875,0.7043859876977799,-1.3791343807158247,1.1807421292736773,1.4473892553729335,0.9543099510366873,0.524876811932201,-0.09968816205742993,-0.2578812905758069,True,True,False,0
-1.008612560193986,0.7043859876977799,1.4592292993780869,0.7618911471091844,-0.5478166504399549,-0.3638187637684776,0.2628129945464929,-0.666002737161639,-0.2578812905758069,True,False,True,0
-1.0047456392728842,-0.6764499995171317,0.8985648687422524,0.3430401649446914,-0.5478166504399549,-0.3638187637684776,-1.178538001074902,-0.28587295963778325,-0.2578812905758069,False,False,True,1
